"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,592048,2019000193139,7120.8,2019005920481,10024,1,1,7275.6,0,0,1,60,1,1,100,0,0,6,64,1,10,52000,1,11
2019,201901,592203,2019000203019,5572.8,2019005922031,100324,1,1,5572.8,0,0,2,59,6,4,400,0,0,11,114,1,10,151000,1,11
2019,201901,592822,2019000237523,30186.0,2019005928221,110624,1,1,30186.0,1,0,2,58,1,2,200,0,0,8,81,1,10,69000,1,11
2019,201901,592822,2019000237523,30186.0,2019005928221,110624,1,2,35449.2,1,0,1,56,1,2,200,0,0,10,101,1,10,50000,2,20
2019,201901,592822,2019000237523,30186.0,2019005928221,110624,1,3,36223.2,0,0,2,22,6,2,200,0,0,10,101,1,10,6700,1,11
2019,201901,592977,2019000247352,27864.0,2019005929771,80224,1,1,27709.2,0,0,1,36,6,8,801,0,0,11,116,1,10,56000,1,11
2019,201901,593132,2019000255399,6501.6,2019005931321,120424,1,1,6501.6,0,0,2,62,6,1,100,0,0,11,114,1,10,90000,1,11
2019,201901,593441,2019000272782,13312.8,2019005934411,50124,1,1,13158.0,2,0,1,41,1,8,802,0,0,11,114,1,10,100000,2,20
2019,201901,593441,2019000272782,13312.8,2019005934411,50124,1,2,9907.2,2,0,2,40,1,1,100,0,0,11,114,1,10,20000,1,11
2019,201901,593596,2019000283155,11919.6,2019005935961,10024,1,1,12074.4,1,1,1,33,1,1,100,0,0,10,101,1,10,55000,1,11
2019,201901,593596,2019000283155,11919.6,2019005935961,10024,1,2,14396.4,1,1,2,32,1,1,100,0,0,11,114,1,10,12000,1,11
2019,201901,593751,2019000292482,16408.8,2019005937511,80224,1,1,16408.8,0,0,2,30,6,1,100,0,0,10,101,1,10,70000,1,11
2019,201901,593751,2019000292482,16408.8,2019005937511,80224,1,2,13003.2,0,0,1,30,6,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,593906,2019000303550,8978.4,2019005939061,90224,1,1,8978.4,0,0,2,65,5,1,100,0,0,11,116,1,10,120000,1,11
2019,201901,594370,2019000333307,7430.4,2019005943701,120224,1,2,6346.8,0,0,2,53,1,1,100,0,0,11,114,1,10,85000,1,11
2019,201901,594525,2019000342321,19504.8,2019005945251,110424,1,2,26625.6,0,0,1,54,4,2,200,0,0,7,71,1,10,28000,2,20
2019,201901,594680,2019000352610,15325.2,2019005946801,40024,1,1,15480.0,1,1,2,33,1,1,100,0,0,11,114,1,10,95000,1,11
2019,201901,594680,2019000352610,15325.2,2019005946801,40024,1,2,14241.6,1,1,1,34,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,594989,2019000370586,10371.6,2019005949891,100424,1,1,10216.8,0,0,2,25,6,1,100,0,0,11,114,1,10,75000,1,11
2019,201901,595144,2019000381125,2476.8,2019005951441,10024,1,1,2476.8,2,0,1,38,6,1,100,0,0,6,63,1,10,42000,1,11
2019,201901,595299,2019000391204,28328.4,2019005952991,100624,1,2,31734.0,0,0,1,63,1,6,620,0,0,11,114,1,10,150000,1,11
2019,201901,595763,2019000419106,10836.0,2019005957631,110224,1,2,10062.0,0,0,2,65,1,2,200,0,0,7,71,1,10,4800,1,11
2019,201901,595918,2019000428415,13312.8,2019005959181,90124,1,2,17492.4,0,0,2,62,1,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,596073,2019000437679,13312.8,2019005960731,50524,1,1,13312.8,0,0,1,59,1,1,100,0,0,7,71,1,10,115000,1,11
2019,201901,596073,2019000437679,13312.8,2019005960731,50524,1,2,13158.0,0,0,2,61,1,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,596228,2019000448352,8514.0,2019005962281,70024,1,1,8514.0,1,0,1,56,1,1,100,0,0,6,63,1,10,124000,1,11
2019,201901,596228,2019000448352,8514.0,2019005962281,70024,1,3,19969.2,0,0,2,25,6,1,100,0,0,11,114,1,10,20900,1,11
2019,201901,596382,2019000457241,10990.8,2019005963821,100124,1,1,10990.8,3,2,1,37,1,2,200,0,0,6,63,1,10,30000,1,11
2019,201901,596382,2019000457241,10990.8,2019005963821,100124,1,2,9907.2,3,2,2,36,1,2,200,0,0,6,63,1,10,35000,1,11
2019,201901,596692,2019000475658,9288.0,2019005966921,130024,1,1,9288.0,1,0,1,63,1,1,100,0,0,6,63,1,10,43400,1,11
2019,201901,596692,2019000475658,9288.0,2019005966921,130024,1,3,5418.0,0,0,2,30,6,1,100,0,0,8,81,1,10,43300,1,11
2019,201901,597002,2019000495907,6192.0,2019005970021,40024,1,1,6037.2,2,0,2,33,1,1,100,0,0,8,81,1,10,38000,1,11
2019,201901,597002,2019000495907,6192.0,2019005970021,40024,1,2,7585.2,2,0,1,36,1,1,100,0,0,7,71,1,10,58000,1,11
2019,201901,597156,2019000505141,16873.2,2019005971561,50224,1,1,17028.0,2,1,2,38,1,1,100,0,0,11,114,1,10,71000,1,11
2019,201901,597156,2019000505141,16873.2,2019005971561,50224,1,2,19814.4,2,1,1,39,1,1,100,0,0,8,81,1,10,112000,1,11
2019,201901,597311,2019000514219,12848.4,2019005973111,120324,1,1,12848.4,0,0,1,44,6,1,100,0,0,6,65,1,10,100000,1,11
2019,201901,597776,2019000542634,15325.2,2019005977761,100624,1,1,15170.4,0,0,2,54,4,2,200,0,0,11,115,1,10,130000,1,11
2019,201901,597930,2019000552324,6656.4,2019005979301,60224,1,2,11764.8,2,1,2,40,6,1,100,0,0,6,63,1,10,47000,1,11
2019,201901,598240,2019000571291,10371.6,2019005982401,100624,1,2,10836.0,0,0,2,64,1,1,100,0,0,6,65,1,10,30,1,11
2019,201901,598395,2019000581199,11300.4,2019005983951,120324,1,2,10681.2,0,0,2,58,1,1,100,0,0,6,64,1,10,25000,1,11
2019,201901,598550,2019000590805,11300.4,2019005985501,100224,1,1,11300.4,0,0,1,33,6,1,100,0,0,10,101,1,10,85000,2,20
2019,201901,598704,2019000599644,27864.0,2019005987041,50424,1,1,28018.8,0,0,2,30,6,2,200,0,0,10,101,1,10,55000,1,11
2019,201901,598859,2019000609591,6811.2,2019005988591,40024,1,1,6811.2,2,0,1,56,1,1,100,0,0,8,81,1,10,50000,1,11
2019,201901,598859,2019000609591,6811.2,2019005988591,40024,1,2,7894.8,2,0,2,53,1,1,100,0,0,11,114,1,10,50000,1,11
2019,201901,599014,2019000619371,8823.6,2019005990141,60224,1,1,8823.6,2,0,1,57,1,1,100,0,0,11,114,1,10,111000,1,11
2019,201901,599014,2019000619371,8823.6,2019005990141,60224,1,3,10216.8,0,0,2,20,6,1,100,0,0,6,63,1,10,6000,1,11
2019,201901,599014,2019000619371,8823.6,2019005990141,60224,1,4,11145.6,0,0,1,19,6,1,100,0,0,6,63,1,10,8000,1,11
2019,201901,599169,2019000627531,18885.6,2019005991691,80324,1,1,18730.8,0,0,1,39,4,2,200,0,0,8,81,1,10,35000,1,11
2019,201901,599324,2019000636202,8823.6,2019005993241,40024,1,1,8823.6,0,0,2,32,6,1,100,0,0,6,64,1,10,3600,1,11
2019,201901,599788,2019000665650,11300.4,2019005997881,60224,1,1,11300.4,0,0,1,59,4,1,100,0,0,7,71,1,10,67000,2,20
2019,201901,599943,2019000675868,13777.2,2019005999431,100724,1,1,13777.2,0,0,1,23,6,1,100,0,0,10,101,1,10,52000,1,11
2019,201901,600098,2019000685193,6811.2,2019006000981,110124,1,1,6811.2,3,0,2,47,4,9,902,0,0,7,71,1,10,28000,1,11
2019,201901,600252,2019000693451,17182.8,2019006002521,150024,1,2,11919.6,0,0,2,54,1,1,100,0,0,5,50,1,10,13000,1,11
2019,201901,600407,2019000703525,14086.8,2019006004071,100624,1,1,14086.8,2,0,1,47,1,6,610,0,0,7,71,1,10,250000,1,11
2019,201901,600407,2019000703525,14086.8,2019006004071,100624,1,2,15789.6,2,0,2,44,1,6,610,0,0,10,101,1,10,70000,1,11
2019,201901,600562,2019000713342,3096.0,2019006005621,130024,1,1,3250.8,0,0,2,58,4,1,100,0,0,6,64,1,10,0,1,11
2019,201901,600717,2019000724538,10371.6,2019006007171,150024,1,1,10371.6,0,0,2,64,1,2,200,0,0,4,40,1,10,50000,1,11
2019,201901,601026,2019000742925,30186.0,2019006010261,120124,1,1,30186.0,1,0,2,58,4,2,200,0,0,10,101,1,10,109000,1,13
2019,201901,601026,2019000742925,30186.0,2019006010261,120124,1,3,29721.6,0,0,2,26,6,2,200,0,0,10,101,1,10,35000,1,11
2019,201901,601181,2019000751516,18730.8,2019006011811,140024,1,1,18576.0,5,1,2,28,1,9,901,0,0,6,64,1,12,19000,1,11
2019,201901,601181,2019000751516,18730.8,2019006011811,140024,1,2,17956.8,5,1,1,29,1,2,200,0,0,6,61,1,10,1500,1,11
2019,201901,601336,2019000761014,12384.0,2019006013361,130024,1,1,12384.0,0,0,2,61,1,1,100,0,0,10,101,1,10,12000,1,11
2019,201901,601336,2019000761014,12384.0,2019006013361,130024,1,2,11919.6,0,0,1,61,1,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,601491,2019000771766,21672.0,2019006014911,110524,1,1,21672.0,0,0,1,26,6,2,200,0,0,10,101,1,10,52000,1,11
2019,201901,601491,2019000771766,21672.0,2019006014911,110524,1,2,28483.2,0,0,1,25,6,2,200,0,0,11,114,1,10,43500,1,11
2019,201901,601646,2019000780859,3405.6,2019006016461,20024,1,2,3096.0,2,0,1,52,1,1,100,0,0,11,114,1,10,105000,1,11
2019,201901,601800,2019000789215,31579.2,2019006018001,20024,1,1,31734.0,4,0,1,42,6,1,100,2,200,8,81,1,10,42800,1,11
2019,201901,601800,2019000789215,31579.2,2019006018001,20024,1,2,30805.2,4,0,2,44,6,1,100,0,0,10,101,1,10,56000,1,11
2019,201901,601800,2019000789215,31579.2,2019006018001,20024,1,3,34984.8,0,0,2,22,6,1,100,2,200,1,17,1,10,6500,1,11
2019,201901,601800,2019000789215,31579.2,2019006018001,20024,1,4,29566.8,0,0,2,20,6,8,801,0,0,7,71,1,10,0,1,11
2019,201901,601955,2019000797847,19350.0,2019006019551,60224,1,1,19350.0,4,0,2,40,3,2,200,0,0,6,61,1,10,28000,1,11
2019,201901,601955,2019000797847,19350.0,2019006019551,60224,1,2,22755.6,0,0,2,21,6,2,200,0,0,7,71,1,10,5000,1,11
2019,201901,602110,2019000808191,9907.2,2019006021101,50324,1,1,9907.2,2,0,1,45,1,1,100,0,0,10,101,1,10,210000,1,11
2019,201901,602110,2019000808191,9907.2,2019006021101,50324,1,2,12074.4,2,0,2,42,1,1,100,0,0,10,101,1,10,11000,1,11
2019,201901,602420,2019000828197,7275.6,2019006024201,100524,1,1,7275.6,0,0,2,53,4,1,100,4,425,10,101,1,10,0,1,11
2019,201901,602420,2019000828197,7275.6,2019006024201,100524,1,2,7894.8,0,0,1,55,6,1,100,4,420,6,63,1,10,18000,1,13
2019,201901,602574,2019000837199,2631.6,2019006025741,80424,1,1,2631.6,0,0,1,25,6,9,905,0,0,10,101,1,10,24000,1,11
2019,201901,602574,2019000837199,2631.6,2019006025741,80424,1,2,11764.8,0,0,1,26,6,1,100,0,0,10,101,1,10,39000,1,11
2019,201901,602729,2019000847571,11300.4,2019006027291,110224,1,1,11300.4,0,0,2,43,1,1,100,0,0,11,114,1,10,60000,1,11
2019,201901,602729,2019000847571,11300.4,2019006027291,110224,1,2,9597.6,0,0,1,42,1,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,602884,2019000857204,38080.8,2019006028841,120224,1,1,38080.8,0,0,2,51,1,2,200,0,0,10,101,1,10,145000,1,11
2019,201901,602884,2019000857204,38080.8,2019006028841,120224,1,2,21207.6,0,0,1,47,1,8,830,0,0,10,101,1,10,6500,1,11
2019,201901,603503,2019000895077,14396.4,2019006035031,100424,1,1,14396.4,0,0,2,40,4,1,100,0,0,11,114,1,10,69000,1,11
2019,201901,603813,2019000914758,15015.6,2019006038131,50424,1,1,15015.6,4,2,1,43,6,1,100,0,0,7,71,1,10,48700,1,11
2019,201901,604122,2019000934702,7120.8,2019006041221,120124,1,3,6192.0,0,0,1,34,6,6,620,0,0,11,114,1,10,115000,2,20
2019,201901,604277,2019000943752,5727.6,2019006042771,110724,1,1,5727.6,2,1,2,27,1,1,100,4,498,6,63,1,12,1700,1,11
2019,201901,604277,2019000943752,5727.6,2019006042771,110724,1,2,9597.6,2,1,1,30,1,1,100,4,498,5,50,1,10,18000,1,11
2019,201901,604277,2019000943752,5727.6,2019006042771,110724,1,5,14086.8,0,0,1,36,6,1,100,4,498,4,40,1,10,50000,1,11
2019,201901,604277,2019000943752,5727.6,2019006042771,110724,1,7,17028.0,3,0,1,48,1,1,100,4,498,0,2,1,10,30000,1,11
2019,201901,604277,2019000943752,5727.6,2019006042771,110724,1,8,10371.6,3,0,2,48,1,1,100,4,498,0,2,1,10,17000,1,11
2019,201901,604432,2019000952474,8514.0,2019006044321,110724,1,1,8514.0,0,0,2,61,6,2,200,0,0,7,71,1,10,109000,1,11
2019,201901,604587,2019000961750,10681.2,2019006045871,30224,1,1,10681.2,0,0,2,51,4,1,100,0,0,6,63,1,10,60000,1,11
2019,201901,604742,2019000972075,39319.2,2019006047421,60224,1,1,39319.2,3,1,2,37,1,6,679,0,0,10,101,1,10,97000,1,11
2019,201901,604742,2019000972075,39319.2,2019006047421,60224,1,2,54025.2,3,1,1,37,1,6,679,0,0,10,101,1,10,80000,2,20
2019,201901,604896,2019000980874,12384.0,2019006048961,10024,1,1,12384.0,1,1,1,27,6,1,100,0,0,7,71,1,10,40000,1,11
2019,201901,605206,2019001000838,9133.2,2019006052061,100524,1,1,9133.2,0,0,2,64,4,4,400,0,0,11,114,1,10,100000,1,11
2019,201901,605670,2019001028285,8514.0,2019006056701,50424,1,1,8514.0,0,0,1,38,6,1,100,1,100,6,63,1,10,85000,1,11
2019,201901,605670,2019001028285,8514.0,2019006056701,50424,1,2,12229.2,0,0,1,20,6,1,100,1,100,7,71,1,10,23000,1,11
2019,201901,605670,2019001028285,8514.0,2019006056701,50424,1,3,28483.2,2,0,1,59,1,1,100,1,100,7,71,1,10,20000,1,11
2019,201901,605825,2019001035989,7585.2,2019006058251,160024,1,2,8359.2,3,0,1,45,1,1,100,0,0,11,114,1,14,108000,1,12
2019,201901,605980,2019001046106,6656.4,2019006059801,30124,1,1,6656.4,0,0,1,54,1,1,100,0,0,11,115,1,10,152000,1,13
2019,201901,605980,2019001046106,6656.4,2019006059801,30124,1,2,8978.4,0,0,2,52,1,1,100,0,0,11,116,1,10,70000,1,11
2019,201901,606135,2019001056355,17337.6,2019006061351,90124,1,1,17337.6,0,0,1,63,1,1,100,0,0,10,101,1,10,160000,1,11
2019,201901,606135,2019001056355,17337.6,2019006061351,90124,1,2,20898.0,0,0,2,56,1,1,100,0,0,7,71,1,10,31000,1,11
2019,201901,606290,2019001064791,17647.2,2019006062901,50724,1,1,17647.2,0,0,2,31,3,1,100,0,0,7,71,1,10,90000,1,11
2019,201901,606754,2019001090487,23839.2,2019006067541,50324,1,1,23994.0,0,0,2,26,1,2,200,0,0,7,71,1,10,1000,1,11
2019,201901,606754,2019001090487,23839.2,2019006067541,50324,1,2,15944.4,0,0,1,29,1,2,200,0,0,7,71,1,10,37000,1,11
2019,201901,606909,2019001101017,2476.8,2019006069091,130024,1,1,2476.8,0,0,2,24,6,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,606909,2019001101017,2476.8,2019006069091,130024,1,2,2786.4,0,0,1,27,6,1,100,0,0,6,63,1,10,43000,1,11
2019,201901,607373,2019001129735,5263.2,2019006073731,50124,1,1,5108.4,0,0,1,61,1,1,100,0,0,11,115,1,10,552000,1,11
2019,201901,607373,2019001129735,5263.2,2019006073731,50124,1,2,4024.8,0,0,2,63,1,1,100,0,0,11,115,1,10,0,1,11
2019,201901,607683,2019001148187,10062.0,2019006076831,80424,1,1,10062.0,0,0,2,38,1,1,100,0,0,10,101,1,10,150000,1,11
2019,201901,607683,2019001148187,10062.0,2019006076831,80424,1,2,13312.8,0,0,1,46,1,1,100,0,0,6,65,1,10,552000,1,11
2019,201901,607838,2019001157218,15480.0,2019006078381,90124,1,2,17337.6,4,1,2,32,1,8,801,0,0,4,40,1,10,15000,1,11
2019,201901,607992,2019001165832,15480.0,2019006079921,60224,1,1,15480.0,2,0,1,40,4,1,100,0,0,10,101,1,10,110000,2,20
2019,201901,607992,2019001165832,15480.0,2019006079921,60224,1,2,18111.6,2,0,2,35,6,1,100,0,0,8,81,1,10,54000,1,11
2019,201901,608147,2019001176533,10216.8,2019006081471,60224,1,1,10216.8,3,0,1,53,1,2,200,0,0,11,114,1,10,98000,2,20
2019,201901,608147,2019001176533,10216.8,2019006081471,60224,1,3,22600.8,0,0,1,22,6,2,200,0,0,10,101,1,10,16200,1,11
2019,201901,608302,2019001185097,20898.0,2019006083021,90124,1,2,17028.0,0,0,1,63,1,1,100,0,0,6,63,1,10,129000,1,11
2019,201901,608457,2019001193504,6346.8,2019006084571,100424,1,1,6501.6,2,0,2,49,4,1,100,0,0,10,101,1,10,250000,1,11
2019,201901,608612,2019001203182,7894.8,2019006086121,50224,1,1,7894.8,0,0,2,59,4,1,100,0,0,6,63,1,10,68000,1,11
2019,201901,608921,2019001222838,10062.0,2019006089211,100324,1,1,10216.8,1,0,1,47,1,1,100,0,0,10,101,1,10,177000,1,11
2019,201901,609231,2019001243722,8823.6,2019006092311,110424,1,1,8823.6,0,0,2,65,1,2,200,0,0,8,81,1,10,35000,1,11
2019,201901,609231,2019001243722,8823.6,2019006092311,110424,1,3,14241.6,0,0,2,21,6,2,200,0,0,6,65,1,10,30000,1,11
2019,201901,609386,2019001252921,6192.0,2019006093861,50424,1,1,6192.0,1,0,1,57,1,1,100,0,0,6,61,1,10,30000,1,11
2019,201901,609386,2019001252921,6192.0,2019006093861,50424,1,2,5882.4,1,0,2,55,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,609386,2019001252921,6192.0,2019006093861,50424,1,3,6811.2,0,0,1,22,6,1,100,0,0,8,81,1,10,36000,1,11
2019,201901,609540,2019001262210,6811.2,2019006095401,110224,1,1,6811.2,0,0,2,54,1,1,100,0,0,8,81,1,10,135000,1,11
2019,201901,609540,2019001262210,6811.2,2019006095401,110224,1,2,6346.8,0,0,1,57,1,1,100,0,0,6,63,1,10,83000,1,11
2019,201901,609695,2019001270823,32353.2,2019006096951,90224,1,1,32353.2,3,0,2,44,1,1,100,0,0,10,101,1,10,18000,1,11
2019,201901,609695,2019001270823,32353.2,2019006096951,90224,1,2,22136.4,3,0,1,45,1,1,100,0,0,11,114,1,10,103000,1,11
2019,201901,609850,2019001278985,43034.4,2019006098501,50624,1,1,43034.4,2,2,2,32,1,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,609850,2019001278985,43034.4,2019006098501,50624,1,2,44118.0,2,2,1,32,1,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,610314,2019001307003,11610.0,2019006103141,110424,1,1,11455.2,2,0,2,35,6,2,200,0,0,6,65,1,10,40000,1,11
2019,201901,610314,2019001307003,11610.0,2019006103141,110424,1,2,11145.6,0,0,1,19,6,2,200,0,0,6,64,1,10,23400,1,11
2019,201901,610469,2019001315911,6811.2,2019006104691,160024,1,1,6811.2,2,0,2,45,1,2,200,0,0,8,81,1,10,50000,1,11
2019,201901,610469,2019001315911,6811.2,2019006104691,160024,1,2,10681.2,2,0,1,51,1,2,200,0,0,6,63,1,10,60000,1,11
2019,201901,610469,2019001315911,6811.2,2019006104691,160024,1,3,13003.2,0,0,1,25,6,2,200,0,0,6,63,1,10,37000,1,11
2019,201901,610469,2019001315911,6811.2,2019006104691,160024,1,4,7894.8,1,1,2,24,6,2,200,0,0,6,63,1,10,23000,1,11
2019,201901,611243,2019001364292,18730.8,2019006112431,80324,1,1,18730.8,2,0,2,41,1,2,200,0,0,11,114,1,10,65000,1,11
2019,201901,611243,2019001364292,18730.8,2019006112431,80324,1,2,13932.0,2,0,1,43,1,2,200,0,0,7,71,1,10,38000,1,11
2019,201901,611398,2019001374251,6501.6,2019006113981,50724,1,1,6656.4,3,1,2,38,1,1,100,0,0,10,101,1,10,80000,1,11
2019,201901,611398,2019001374251,6501.6,2019006113981,50724,1,2,7740.0,3,1,1,38,1,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,611553,2019001382950,8668.8,2019006115531,30224,1,2,9752.4,2,0,1,40,1,1,100,0,0,6,65,1,10,180000,1,11
2019,201901,611708,2019001393002,9288.0,2019006117081,160024,1,1,9442.8,2,1,1,35,1,2,200,0,0,10,101,1,10,67000,1,11
2019,201901,611708,2019001393002,9288.0,2019006117081,160024,1,2,16099.2,2,1,2,32,1,2,200,0,0,11,115,1,10,120000,1,11
2019,201901,611862,2019001401598,23684.4,2019006118621,20024,1,1,23529.6,1,0,2,33,6,1,100,0,0,6,64,1,10,25000,1,11
2019,201901,612017,2019001410602,28638.0,2019006120171,30124,1,1,28638.0,1,0,1,38,6,1,100,0,0,6,63,1,10,85000,1,11
2019,201901,612172,2019010003593,5108.4,2019006121721,430125,4,1,5108.4,0,0,1,22,6,1,100,0,0,7,71,1,10,5000,1,11
2019,201901,612482,2019010012773,2631.6,2019006124821,190025,4,1,2631.6,0,0,1,19,6,2,200,0,0,6,65,1,10,3500,1,11
2019,201901,612791,2019010022511,10371.6,2019006127911,10025,4,1,10371.6,0,0,2,21,6,2,200,0,0,7,71,1,10,4700,1,11
2019,201901,613410,2019010040816,12229.2,2019006134101,130025,4,1,12229.2,0,0,2,19,6,1,100,0,0,6,65,1,10,1500,1,11
2019,201901,613720,2019010049888,10216.8,2019006137201,330125,4,1,10216.8,0,0,1,19,6,8,812,0,0,7,71,1,10,2000,1,11
2019,201901,614184,2019010064072,4644.0,2019006141841,30025,4,1,4644.0,0,0,2,21,6,1,100,0,0,7,71,1,10,10000,1,11
2019,201901,614339,2019010068702,12229.2,2019006143391,50325,4,1,12229.2,0,0,1,19,6,1,100,0,0,7,71,1,10,6000,1,11
2019,201901,614494,2019010072929,10990.8,2019006144941,330225,4,1,10990.8,0,0,2,20,6,1,100,0,0,7,71,1,10,3000,1,11
2019,201901,614649,2019010077634,8359.2,2019006146491,20025,4,1,8359.2,0,0,1,20,6,1,100,0,0,7,71,1,10,6400,1,11
2019,201901,615268,2019010096157,15170.4,2019006152681,360125,4,1,15170.4,0,0,2,20,6,4,400,0,0,7,71,1,10,5000,1,11
2019,201901,615423,2019010102023,4489.2,2019006154231,70325,4,1,4489.2,0,0,1,20,6,2,200,0,0,7,71,1,10,5900,1,11
2019,201901,617126,2019000005211,10371.6,2019006171261,50825,1,2,11455.2,0,0,1,62,1,1,100,0,0,7,71,1,10,45000,1,11
2019,201901,617280,2019000013233,13777.2,2019006172801,100025,1,1,13622.4,0,0,2,54,1,1,100,0,0,10,101,1,10,3000,1,11
2019,201901,617280,2019000013233,13777.2,2019006172801,100025,1,2,15789.6,0,0,1,55,1,1,100,0,0,11,115,1,10,627000,1,11
2019,201901,617435,2019000021773,15170.4,2019006174351,490125,1,1,15015.6,0,0,1,58,1,1,100,0,0,10,101,1,10,69000,1,11
2019,201901,617745,2019000037854,8514.0,2019006177451,360225,1,1,8514.0,1,0,1,59,1,1,100,0,0,6,65,1,10,30000,1,11
2019,201901,617745,2019000037854,8514.0,2019006177451,360225,1,2,7275.6,1,0,2,52,1,1,100,4,423,6,63,1,10,12400,1,11
2019,201901,617745,2019000037854,8514.0,2019006177451,360225,1,3,8049.6,0,0,1,28,6,1,100,0,0,7,71,1,10,35000,1,11
2019,201901,617900,2019000044832,14241.6,2019006179001,130025,1,1,14086.8,0,0,1,65,1,1,100,0,0,11,116,1,10,65000,1,11
2019,201901,617900,2019000044832,14241.6,2019006179001,130025,1,2,16563.6,0,0,2,64,1,1,100,0,0,6,65,1,10,45000,1,11
2019,201901,618054,2019000052028,7740.0,2019006180541,70425,1,3,10990.8,1,0,2,48,6,1,100,0,0,6,63,1,10,19500,1,11
2019,201901,618209,2019000060107,13622.4,2019006182091,480025,1,2,14706.0,0,0,2,50,1,1,100,0,0,7,71,1,10,13700,1,11
2019,201901,618364,2019000068487,9133.2,2019006183641,50525,1,1,9133.2,2,1,2,42,1,1,100,0,0,11,114,1,10,79000,1,11
2019,201901,618364,2019000068487,9133.2,2019006183641,50525,1,2,9442.8,2,1,1,43,1,1,100,0,0,10,101,1,10,70000,1,11
2019,201901,618519,2019000076862,5263.2,2019006185191,50725,1,1,5263.2,0,0,2,31,6,1,100,0,0,11,114,1,10,69000,1,11
2019,201901,618519,2019000076862,5263.2,2019006185191,50725,1,2,6346.8,0,0,2,27,6,1,100,0,0,10,101,1,10,80000,1,11
2019,201901,618519,2019000076862,5263.2,2019006185191,50725,1,3,6346.8,0,0,2,27,6,1,100,0,0,10,101,1,10,26000,1,11
2019,201901,618674,2019000085629,15480.0,2019006186741,100025,1,1,15634.8,0,0,2,61,1,1,100,0,0,11,114,1,10,90000,1,11
2019,201901,618828,2019000091692,8978.4,2019006188281,50225,1,1,8978.4,0,0,2,21,6,1,100,2,200,6,65,1,10,32000,1,11
2019,201901,618983,2019000100155,4644.0,2019006189831,30225,1,1,4798.8,0,0,1,30,6,1,100,0,0,11,114,1,10,40000,1,11
2019,201901,619138,2019000107962,7275.6,2019006191381,350025,1,2,8359.2,2,0,2,49,4,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,619138,2019000107962,7275.6,2019006191381,350025,1,3,7120.8,0,0,2,21,6,1,100,4,423,7,71,1,10,28400,1,11
2019,201901,619138,2019000107962,7275.6,2019006191381,350025,1,4,5727.6,0,0,1,21,6,1,100,4,423,7,71,1,10,35000,1,11
2019,201901,619448,2019000124982,29412.0,2019006194481,190225,1,1,29412.0,2,2,1,29,1,1,100,0,0,7,71,1,10,627000,1,11
2019,201901,619602,2019000132511,5572.8,2019006196021,50125,1,2,6501.6,0,0,1,64,1,1,100,0,0,10,101,1,10,107000,1,11
2019,201901,620067,2019000155290,3250.8,2019006200671,40025,1,1,3250.8,2,0,1,51,1,1,100,0,0,7,71,1,10,0,1,11
2019,201901,620067,2019000155290,3250.8,2019006200671,40025,1,2,3405.6,2,0,2,52,1,1,100,0,0,11,114,1,10,72000,1,11
2019,201901,620376,2019000171812,46130.4,2019006203761,330325,1,1,46130.4,0,0,2,35,6,2,200,0,0,10,101,1,10,56000,1,11
2019,201901,620841,2019000195755,6037.2,2019006208411,10025,1,1,6037.2,0,0,2,40,6,1,100,0,0,11,116,1,10,136000,1,11
2019,201901,620996,2019000203354,7585.2,2019006209961,420025,1,1,7430.4,0,0,1,56,4,1,100,0,0,7,71,1,10,115000,2,20
2019,201901,621150,2019000210913,11610.0,2019006211501,70425,1,1,11610.0,0,0,1,64,5,1,100,0,0,10,101,1,10,0,1,11
2019,201901,621305,2019000218168,11455.2,2019006213051,330525,1,1,11455.2,0,0,2,39,1,1,100,0,0,11,114,1,10,108000,1,11
2019,201901,621305,2019000218168,11455.2,2019006213051,330525,1,2,12384.0,0,0,1,42,1,1,100,0,0,6,64,1,10,32300,1,11
2019,201901,621460,2019000225762,17337.6,2019006214601,70225,1,1,17337.6,0,0,2,54,4,1,100,0,0,11,114,1,10,102000,1,11
2019,201901,621770,2019000242957,8514.0,2019006217701,330325,1,1,8359.2,1,0,2,58,5,2,200,0,0,10,101,1,10,105000,1,11
2019,201901,621770,2019000242957,8514.0,2019006217701,330325,1,2,11145.6,0,0,2,31,6,2,200,0,0,10,101,1,10,46000,1,11
2019,201901,621924,2019000251650,39783.6,2019006219241,50225,1,1,39783.6,2,0,2,38,6,1,100,0,0,6,63,1,10,44000,1,11
